Movie,count,guest_ids,guest_names,movie_id
Sealed Verdict,2,"[14508, 15942]","['John Hoyt', 'Celia Lovsky']",320853
The Brothers Karamazov,2,"[19107, 15744]","['Harry Townes', 'David Opatoshu']",43138
That Man Bolt,2,"[15724, 9811]","['Miko Mayama', 'Fred Williamson']",22058
New Mexico,2,"[14508, 9596]","['John Hoyt', 'Jeff Corey']",130380
Half Nelson,2,"[246, 9811]","['Gary Lockwood', 'Fred Williamson']",328226
The Great Commandment,2,"[24826, 2782]","['John Abbott', 'Ian Wolfe']",327845
And Now Tomorrow,2,"[1209, 16004]","['Elinor Donahue', 'Anthony Caruso']",130411
Hardly Working,2,"[90520, 122004]","['Susan Oliver', 'Roger C. Carmel']",130724
"Tell Me That You Love Me, Junie Moon",2,"[98241, 9811]","['Angelique Pettyjohn', 'Fred Williamson']",78355
Dead Ringer,2,"[15721, 2652]","['Jon Lormer', 'Ken Lynch']",22543
Secrets of the Pirate's Inn,2,"[8496, 16070]","['Paul Fix', 'Bill Zuckert']",321213
This Woman Is Dangerous,2,"[10161, 16016]","['Richard Webb', 'David Brian']",78265
ReVamped,2,"[1090742, 9811]","['Victor Lundin', 'Fred Williamson']",22822
Girls Town,2,"[1468833, 1209]","['Phyllis Douglas', 'Elinor Donahue']",43097
The Haunted World of El Superbeasto,2,"[15661, 5695]","['Clint Howard', 'Sid Haig']",23127
God Is My Partner,2,"[14508, 117771]","['John Hoyt', 'John Harmon']",320915
Two in a Crowd,2,"[8496, 3339]","['Paul Fix', 'Elisha Cook Jr.']",301812
Journey Through Rosebud,2,"[12298, 12298]","['Roy Jenson', 'Roy Jenson']",279001
Johnny Mysto: Boy Wizard,2,"[16052, 16074]","['Jack Donner', 'Michael Ansara']",146813
Planet Earth,2,"[9600, 16014]","['Ted Cassidy', 'Diana Muldaur']",54805
"Captain Newman, M.D.",2,"[15628, 14732]","['Paul Carr', 'James Gregory']",33728
Fitzwilly,2,"[19107, 5247]","['Harry Townes', 'John Fiedler']",33730
Border Incident,2,"[15676, 1793]","['Arnold Moss', 'Ricardo Montalban']",33811
Through Naked Eyes,2,"[15956, 15992]","['David Soul', 'William Schallert']",238247
Li'l Abner,2,"[14733, 15973]","['Leslie Parrish', 'Julie Newmar']",34662
Escape,2,"[8499, 15992]","['William Windom', 'William Schallert']",252854
Homeward Bound,2,"[15956, 9596]","['David Soul', 'Jeff Corey']",238250
Portrait of a Mobster,2,"[2652, 14733]","['Ken Lynch', 'Leslie Parrish']",174239
Hells Angels on Wheels,2,"[39770, 131285]","['Adam Roarke', 'Sabrina Scharf']",33642
Miracle on 34th Street,2,"[14732, 151529]","['James Gregory', 'Jason Wingreen']",252539
Sealed Cargo,2,"[4076, 16017]","['Morgan Farley', 'Skip Homeier']",174773
Hell's Belles,2,"[39770, 98241]","['Adam Roarke', 'Angelique Pettyjohn']",54177
Fourteen Hours,2,"[30551, 9596]","['Jeffrey Hunter', 'Jeff Corey']",54139
Winter Wonderland,2,"[1209, 15978]","['Elinor Donahue', 'Charles Drake']",54097
Young Billy Young,2,"[15626, 8496]","['Robert Walker, Jr.', 'Paul Fix']",39295
This Savage Land,2,"[15968, 1089676]","['Glenn Corbett', 'Kathryn Hays']",252103
The Boogens,2,"[15693, 15721]","['John Crawford', 'Jon Lormer']",33721
Only the Valiant,2,"[16074, 9596]","['Michael Ansara', 'Jeff Corey']",56597
The Lady Gambles,2,"[14508, 117771]","['John Hoyt', 'John Harmon']",36376
Bannerline,2,"[15992, 16074]","['William Schallert', 'Michael Ansara']",236583
Three Hours to Kill,2,"[10161, 13786]","['Richard Webb', 'Whit Bissell']",233795
Days of Wine and Roses,2,"[2652, 14256]","['Ken Lynch', 'Dick Crockett']",32488
Angel in Exile,2,"[8496, 2782]","['Paul Fix', 'Ian Wolfe']",191495
Mongo's Back in Town,2,"[16071, 151695]","['Gregg Palmer', 'Johnny Haymer']",191278
Chatterbox!,2,"[1214891, 152660]","['Georgia Schmidt', 'Arlene Martel']",58308
"Now, Voyager",2,"[15978, 2782]","['Charles Drake', 'Ian Wolfe']",32847
Casanova's Big Night,2,"[14508, 15676]","['John Hoyt', 'Arnold Moss']",57849
Leave 'em Laughing,2,"[3339, 8499]","['Elisha Cook Jr.', 'William Windom']",254647
Genesis II,2,"[9600, 16131]","['Ted Cassidy', 'Mariette Hartley']",56769
The Plainsman,2,"[161663, 88451]","['Emily Banks', 'Percy Rodriguez']",238124
Man in the Vault,2,"[8496, 15699]","['Paul Fix', 'William Campbell']",48886
Dirty Little Billy,2,"[6451, 124617]","['Michael J. Pollard', 'Richard Evans']",56966
The Underachievers,2,"[15993, 14069]","['Michael Pataki', 'Vic Tayback']",253903
Movin' On,2,"[153336, 15956]","['Meg Wyllie', 'David Soul']",238243
Charlie Chan at the Race Track,2,"[8496, 16103]","['Paul Fix', 'Keye Luke']",33387
The Cool Ones,2,"[98241, 16066]","['Angelique Pettyjohn', 'Rex Holman']",170517
Love Is a Many-Splendored Thing,2,"[10925, 16103]","['Torin Thatcher', 'Keye Luke']",53879
Man in the Shadow,2,"[8496, 15992]","['Paul Fix', 'William Schallert']",36459
Red Mountain,2,"[13786, 9596]","['Whit Bissell', 'Jeff Corey']",146856
36 Hours,2,"[166047, 15942]","['Karl Held', 'Celia Lovsky']",37684
Texas Across the River,2,"[117771, 16074]","['John Harmon', 'Michael Ansara']",52480
Melvin and Howard,2,"[6451, 16119]","['Michael J. Pollard', 'Charles Napier']",38772
Return of the Gunfighter,2,"[15693, 16125]","['John Crawford', 'Barry Atwater']",179087
The Man Who Cheated Himself,2,"[4076, 2021]","['Morgan Farley', 'Jane Wyatt']",38751
The Crooked Way,2,"[117771, 15781]","['John Harmon', 'Hal Baylor']",37482
A Tragedy At Midnight,2,"[117771, 16103]","['John Harmon', 'Keye Luke']",182029
Boots Malone,2,"[13786, 16004]","['Whit Bissell', 'Anthony Caruso']",186875
The Diamond Queen,2,"[16055, 16074]","['Richard Hale', 'Michael Ansara']",184351
The Rare Breed,2,"[12295, 16016]","['Perry Lopez', 'David Brian']",38800
Blood Beach,2,"[15659, 16659]","['Marianna Hill', 'Bobby Bass']",37843
Mister Roberts,2,"[12295, 118508]","['Perry Lopez', 'Tige Andrews']",37853
The Gun And The Pulpit,2,"[15721, 9596]","['Jon Lormer', 'Jeff Corey']",244625
The Cat Ate the Parakeet,2,"[151511, 16126]","['Arthur Batanides', 'Phillip Pine']",184279
City of Fear,2,"[83913, 16090]","['Joseph Mell', 'Kathie Browne']",37942
The Breaking Point,2,"[119245, 15699]","['Sherry Jackson', 'William Campbell']",37954
Voodoo Island,2,"[3339, 16033]","['Elisha Cook Jr.', 'Rhodes Reason']",38260
Top Of The World,2,"[8496, 15992]","['Paul Fix', 'William Schallert']",187983
Witness for the Prosecution,2,"[10925, 2782]","['Torin Thatcher', 'Ian Wolfe']",37257
The Man With Bogart's Face,2,"[16071, 16097]","['Gregg Palmer', 'Jay Robinson']",36460
Showdown,2,"[15978, 16017]","['Charles Drake', 'Skip Homeier']",250865
Dear Heart,2,"[2652, 15978]","['Ken Lynch', 'Charles Drake']",101226
Never Steal Anything Small,2,"[151491, 16004]","['Barry Russo', 'Anthony Caruso']",238786
Manhandled,2,"[2782, 16103]","['Ian Wolfe', 'Keye Luke']",36461
Sesame Street Presents Follow That Bird,2,"[9805, 9805]","['Sally Kellerman', 'Sally Kellerman']",36536
Ordeal,2,"[16014, 16074]","['Diana Muldaur', 'Michael Ansara']",251354
Three Young Texans,2,"[30551, 16074]","['Jeffrey Hunter', 'Michael Ansara']",239149
The Invisible Monster,2,"[15693, 10161]","['John Crawford', 'Richard Webb']",251099
The Ambushers,2,"[14732, 12298]","['James Gregory', 'Roy Jenson']",36775
"I, the Jury",2,"[3339, 41719]","['Elisha Cook Jr.', 'Biff Elliot']",37184
The Many Adventures of Winnie the Pooh,2,"[15661, 5247]","['Clint Howard', 'John Fiedler']",250480
The Green Hornet,2,"[117771, 16103]","['John Harmon', 'Keye Luke']",250332
The Beast of Budapest,2,"[14508, 15995]","['John Hoyt', 'Charlie Brill']",250216
The Man,2,"[15375, 8499]","['Janet MacLachlan', 'William Windom']",250093
The Miracle of Our Lady of Fatima,2,"[119245, 16055]","['Sherry Jackson', 'Richard Hale']",49616
The Beat Generation,2,"[1468833, 15992]","['Phyllis Douglas', 'William Schallert']",37066
Lord Love a Duck,2,"[83913, 124010]","['Joseph Mell', 'Sarah Marshall']",52867
Gun Fight,2,"[161405, 16071]","['Ron Soble', 'Gregg Palmer']",169583
Othello,2,"[16028, 16097]","['William Marshall', 'Jay Robinson']",233756
Little Cigars,2,"[102426, 15993]","['Billy Curtis', 'Michael Pataki']",59228
Pendulum,2,"[15635, 16047]","['Stewart Moss', 'Marj Dusay']",150338
Act of Vengeance,2,"[1947, 161297]","['Stanley Adams', 'Tony Young']",66765
Santiago,2,"[168061, 8496]","['Clegg Hoyt', 'Paul Fix']",197704
Powderkeg,2,"[12298, 16074]","['Roy Jenson', 'Michael Ansara']",272238
Malibu High,2,"[117771, 45100]","['John Harmon', 'Garth Pillsbury']",66745
The Red Ball Express,2,"[15978, 16071]","['Charles Drake', 'Gregg Palmer']",149895
Beautiful Darling,2,"[6451, 15973]","['Michael J. Pollard', 'Julie Newmar']",226247
Trooper Hook,2,"[15942, 1947]","['Celia Lovsky', 'Stanley Adams']",150095
Wake of the Red Witch,2,"[8496, 9596]","['Paul Fix', 'Jeff Corey']",40718
Cimarron,2,"[1468833, 15744]","['Phyllis Douglas', 'David Opatoshu']",46623
"Nick Carter, Master Detective",2,"[12431, 1214919]","['Carey Loftin', 'Gil Perkins']",47404
Devil's Canyon,2,"[8496, 13786]","['Paul Fix', 'Whit Bissell']",195386
Hell's Bloody Devils,2,"[50974, 15953]","['John Gabriel', 'Keith Andes']",29417
Stranger on the Third Floor,2,"[3339, 117771]","['Elisha Cook Jr.', 'John Harmon']",29481
Conquest of the Earth,2,"[15765, 131274]","['John Colicos', 'Sharon Acker']",65288
The Dead Don't Die,2,"[15969, 15972]","[""William O'Connell"", 'Reggie Nalder']",29489
King Rat,2,"[129676, 16063]","['John Warburton', 'David Frankham']",29586
Walk the Proud Land,2,"[15978, 16004]","['Charles Drake', 'Anthony Caruso']",225958
Beverly Hills Bodysnatchers,2,"[14069, 291]","['Vic Tayback', 'Frank Gorshin']",275328
Gunpoint,2,"[14508, 13869]","['John Hoyt', 'Morgan Woodward']",167769
Beware! The Blob,2,"[15626, 10161]","['Robert Walker, Jr.', 'Richard Webb']",40983
By Love Possessed,2,"[103034, 16102]","['Gilbert Green', 'Yvonne Craig']",146915
Battle Cry,2,"[12295, 15699]","['Perry Lopez', 'William Campbell']",51426
Quick Before It Melts,2,"[14732, 16102]","['James Gregory', 'Yvonne Craig']",146958
No Way Out,2,"[6838, 2782]","['Frank Overton', 'Ian Wolfe']",28433
The Rhinemann Exchange,2,"[14508, 44687]","['John Hoyt', 'Katherine Woodville']",46399
If Winter Comes,2,"[24826, 2782]","['John Abbott', 'Ian Wolfe']",147843
Spider Baby,2,"[5695, 15983]","['Sid Haig', 'Beverly Washburn']",28504
Dead Heat on a Merry-Go-Round,2,"[15650, 16126]","['Michael Strong', 'Phillip Pine']",68979
Saratoga Trunk,2,"[129676, 24826]","['John Warburton', 'John Abbott']",46563
Singing Guns,2,"[1209, 9596]","['Elinor Donahue', 'Jeff Corey']",147862
Saskatchewan,2,"[16004, 1016007]","['Anthony Caruso', 'Bob Herron']",147905
The Thing with Two Heads,2,"[15692, 15707]","['Don Marshall', 'Roger Perry']",28650
Toward the Unknown,2,"[8496, 15644]","['Paul Fix', 'Karen Steele']",148021
The Swinging Barmaids,2,"[15621, 52611]","['Bruce Watson', 'Dyanne Thorne']",28757
The Man from Galveston,2,"[30551, 1759]","['Jeffrey Hunter', 'Grace Lee Whitney']",148863
Battlestar Galactica,2,"[15765, 106664]","['John Colicos', 'Geoffrey Binney']",148980
The Man Who Wasn't There,2,"[15995, 15998]","['Charlie Brill', 'Joseph Ruskin']",29610
The Cat Creature,2,"[24826, 16103]","['John Abbott', 'Keye Luke']",152907
Rough Night in Jericho,2,"[15756, 15999]","['Brad Weston', 'Steve Sandor']",64963
The Mephisto Waltz,2,"[8499, 16059]","['William Windom', 'Pamelyn Ferdin']",40158
Death of a Scoundrel,2,"[14508, 15942]","['John Hoyt', 'Celia Lovsky']",62804
Original Gangstas,2,"[16119, 9811]","['Charles Napier', 'Fred Williamson']",40507
Confidential Agent,2,"[129676, 2782]","['John Warburton', 'Ian Wolfe']",160660
The Stranger,2,"[15968, 131274]","['Glenn Corbett', 'Sharon Acker']",160799
Breezy,2,"[122004, 16047]","['Roger C. Carmel', 'Marj Dusay']",40374
The Beast Within,2,"[16031, 161405]","['Logan Ramsey', 'Ron Soble']",40219
The Chase,2,"[49939, 16101]","['Davis Roberts', 'Steve Ihnat']",31602
Breakout,2,"[15753, 12298]","['Jill Ireland', 'Roy Jenson']",31671
Amelia Earhart,2,"[90520, 2021]","['Susan Oliver', 'Jane Wyatt']",266131
Cyborg 2087,2,"[15644, 12310]","['Karen Steele', 'Warren Stevens']",61031
The Incredible Shrinking Man,2,"[102426, 15992]","['Billy Curtis', 'William Schallert']",31682
Breakthrough,2,"[15699, 16016]","['William Campbell', 'David Brian']",60908
Marooned,2,"[69763, 16131]","['Nancy Kovack', 'Mariette Hartley']",40140
Remote Control,2,"[82507, 16120]","['Dick Durock', 'Deborah Downey']",60410
Soldiers Three,2,"[16055, 16074]","['Richard Hale', 'Michael Ansara']",193015
Saboteur,2,"[102426, 2782]","['Billy Curtis', 'Ian Wolfe']",31997
The Outlaws Is Coming,2,"[69763, 16066]","['Nancy Kovack', 'Rex Holman']",30798
Black Zoo,2,"[15659, 3339]","['Marianna Hill', 'Elisha Cook Jr.']",30786
The One and Only,2,"[15655, 7074]","['Kim Darby', 'Peter Brocco']",47901
The Young Don't Cry,2,"[15628, 153458]","['Paul Carr', 'Gene Lyons']",157928
Reel Horror,2,"[15973, 14069]","['Julie Newmar', 'Vic Tayback']",194759
Don't Gamble with Strangers,2,"[101742, 16004]","['Leonard Mudie', 'Anthony Caruso']",64607
Quebec,2,"[14508, 15676]","['John Hoyt', 'Arnold Moss']",194293
Seven Thieves,2,"[13637, 15975]","['Joan Collins', 'Michael Dante']",64605
The Munsters' Revenge,2,"[15719, 15998]","['Charles Macaulay', 'Joseph Ruskin']",30002
House by the River,2,"[7074, 2021]","['Peter Brocco', 'Jane Wyatt']",30014
Superdome,2,"[2021, 15993]","['Jane Wyatt', 'Michael Pataki']",264098
Savage Harbor,2,"[15988, 16004]","['Charles Dierkop', 'Anthony Caruso']",155184
Ship of Fools,2,"[15950, 16085]","['BarBara Luna', 'Michael Dunn']",30080
Most Dangerous Man Alive,2,"[16004, 16071]","['Anthony Caruso', 'Gregg Palmer']",64276
Apache Rifles,2,"[2652, 15975]","['Ken Lynch', 'Michael Dante']",155685
Sombrero,2,"[1793, 24826]","['Ricardo Montalban', 'John Abbott']",229759
Devil's Island,2,"[101742, 117771]","['Leonard Mudie', 'John Harmon']",30306
The Comancheros,2,"[15721, 16074]","['Jon Lormer', 'Michael Ansara']",30462
Island in the Sky,2,"[8496, 15781]","['Paul Fix', 'Hal Baylor']",40577
Three the Hard Way,2,"[16097, 9811]","['Jay Robinson', 'Fred Williamson']",63340
Pillars of the Sky,2,"[15953, 16074]","['Keith Andes', 'Michael Ansara']",39109
Wildcat Bus,2,"[1214919, 16103]","['Gil Perkins', 'Keye Luke']",211651
Firecreek,2,"[246, 15950]","['Gary Lockwood', 'BarBara Luna']",4934
Maryjane,2,"[157282, 151482]","['Bruce Mars', 'Byron Morrow']",104263
Batman vs. Two-Face,2,"[15973, 16108]","['Julie Newmar', 'Lee Meriwether']",464882
The Desperate Mission,2,"[1793, 16004]","['Ricardo Montalban', 'Anthony Caruso']",369426
Man or Gun,2,"[2652, 12310]","['Ken Lynch', 'Warren Stevens']",85515
True Grit: A Further Adventure,2,"[16071, 16108]","['Gregg Palmer', 'Lee Meriwether']",108807
The Maltese Falcon,2,"[3339, 15978]","['Elisha Cook Jr.', 'Charles Drake']",963
The Magnificent Seven,2,"[13786, 15998]","['Whit Bissell', 'Joseph Ruskin']",966
Change of Mind,2,"[90520, 15375]","['Susan Oliver', 'Janet MacLachlan']",89574
El Condor,2,"[15659, 3339]","['Marianna Hill', 'Elisha Cook Jr.']",94201
The Caine Mutiny,2,"[13786, 12298]","['Whit Bissell', 'Roy Jenson']",10178
Battle Beyond the Stars,2,"[13869, 9596]","['Morgan Woodward', 'Jeff Corey']",14460
Back to the Planet of the Apes,2,"[1820, 41719]","['Mark Lenard', 'Biff Elliot']",372284
The Lords of Salem,2,"[15661, 5695]","['Clint Howard', 'Sid Haig']",104755
A Rage to Live,2,"[14732, 124010]","['James Gregory', 'Sarah Marshall']",104759
She Wore a Yellow Ribbon,2,"[82510, 8496]","['Michael Dugan', 'Paul Fix']",13909
Intent to Kill,2,"[15693, 12310]","['John Crawford', 'Warren Stevens']",85718
Shane,2,"[3339, 15983]","['Elisha Cook Jr.', 'Beverly Washburn']",3110
Duel at Diablo,2,"[14508, 15693]","['John Hoyt', 'John Crawford']",1403
The Astral Factor,2,"[15659, 14733]","['Marianna Hill', 'Leslie Parrish']",113337
Tales of Robin Hood,2,"[117771, 13786]","['John Harmon', 'Whit Bissell']",460609
"Hush... Hush, Sweet Charlotte",2,"[8490, 15699]","['John Megna', 'William Campbell']",10299
Noon Sunday,2,"[1820, 16103]","['Mark Lenard', 'Keye Luke']",97561
The Burning Hills,2,"[15781, 16017]","['Hal Baylor', 'Skip Homeier']",89079
The Hatching of Spider Baby,2,"[5695, 15983]","['Sid Haig', 'Beverly Washburn']",465415
The Late Liz,2,"[14732, 16006]","['James Gregory', 'Lee Delano']",465429
Bullitt,2,"[84325, 14069]","['Ed Peck', 'Vic Tayback']",916
Francis Gary Powers: The True Story of the U-2 Spy Incident,2,"[14732, 15744]","['James Gregory', 'David Opatoshu']",412510
Dark Victory,2,"[15375, 14069]","['Janet MacLachlan', 'Vic Tayback']",359356
A Guide for the Married Man,2,"[30551, 151529]","['Jeffrey Hunter', 'Jason Wingreen']",4932
Double Indemnity,2,"[12424, 5247]","['Gene Dynarski', 'John Fiedler']",84834
Planet of the Apes,2,"[102426, 13259]","['Billy Curtis', 'James Daly']",871
Hang 'em High,2,"[1820, 100418]","['Mark Lenard', 'Ned Romero']",4929
Pit Stop,2,"[5695, 15983]","['Sid Haig', 'Beverly Washburn']",92378
Never So Few,2,"[14508, 13786]","['John Hoyt', 'Whit Bissell']",4820
The Sting,2,"[151482, 15988]","['Byron Morrow', 'Charles Dierkop']",9277
Guilty or Innocent: The Sam Sheppard Murder Case,2,"[15693, 8499]","['John Crawford', 'William Windom']",412527
The Jungle Book,2,"[15661, 24826]","['Clint Howard', 'John Abbott']",9325
Chosen Survivors,2,"[15746, 16014]","['Barbara Babcock', 'Diana Muldaur']",85236
Operation Petticoat,2,"[127646, 14256]","['Madlyn Rhue', 'Dick Crockett']",9660
The Third Day,2,"[9805, 15978]","['Sally Kellerman', 'Charles Drake']",111919
Starsky & Hutch,2,"[15956, 9811]","['David Soul', 'Fred Williamson']",9384
Cool Hand Luke,2,"[13869, 13871]","['Morgan Woodward', 'Lou Antonio']",903
The Saracen Blade,2,"[1793, 16074]","['Ricardo Montalban', 'Michael Ansara']",365115
In Search of Historic Jesus,2,"[14508, 15744]","['John Hoyt', 'David Opatoshu']",98132
Little Ladies of the Night,2,"[15956, 14069]","['David Soul', 'Vic Tayback']",112194
The Hanged Man,2,"[15950, 131274]","['BarBara Luna', 'Sharon Acker']",87611
The Bank Dick,2,"[12431, 12431]","['Carey Loftin', 'Carey Loftin']",911
Tango & Cash,2,"[6451, 15661]","['Michael J. Pollard', 'Clint Howard']",9618
Night Shift,2,"[15661, 15993]","['Clint Howard', 'Michael Pataki']",14742
Violent Road,2,"[12295, 151511]","['Perry Lopez', 'Arthur Batanides']",107678
Beyond Evil,2,"[15744, 15975]","['David Opatoshu', 'Michael Dante']",88410
Will Penny,2,"[15992, 12298]","['William Schallert', 'Roy Jenson']",1676
Patton,2,"[15650, 12431]","['Michael Strong', 'Carey Loftin']",11202
Halloween,2,"[15661, 5695]","['Clint Howard', 'Sid Haig']",2082
Homebodies,2,"[7074, 2782]","['Peter Brocco', 'Ian Wolfe']",87897
Peggy,2,"[7074, 15978]","['Peter Brocco', 'Charles Drake']",397884
The Restless Ones,2,"[15655, 22048]","['Kim Darby', 'Robert Sampson']",86943
Kelly's Heroes,2,"[12295, 16106]","['Perry Lopez', 'David Hurst']",11589
Farewell to the Planet of the Apes,2,"[1820, 16097]","['Mark Lenard', 'Jay Robinson']",385733
Crash!,2,"[14733, 15972]","['Leslie Parrish', 'Reggie Nalder']",114013
House of 1000 Corpses,2,"[6451, 5695]","['Michael J. Pollard', 'Sid Haig']",2662
Pat Garrett & Billy the Kid,2,"[8496, 3339]","['Paul Fix', 'Elisha Cook Jr.']",11577
The Earl of Chicago,2,"[101742, 2782]","['Leonard Mudie', 'Ian Wolfe']",116007
The Atomic Kid,2,"[13786, 1947]","['Whit Bissell', 'Stanley Adams']",115608
Creature from the Black Lagoon,2,"[12295, 13786]","['Perry Lopez', 'Whit Bissell']",10973
The Father Knows Best Reunion,2,"[1209, 2021]","['Elinor Donahue', 'Jane Wyatt']",386284
Man at Large,2,"[3339, 15772]","['Elisha Cook Jr.', 'Richard Derr']",95541
UnConventional,2,"[15661, 5695]","['Clint Howard', 'Sid Haig']",96140
Guns of Diablo,2,"[90520, 5247]","['Susan Oliver', 'John Fiedler']",96089
The Severed Arm,2,"[15628, 15693]","['Paul Carr', 'John Crawford']",106402
Westworld,2,"[49939, 1213331]","['Davis Roberts', 'Kenneth Washington']",2362
The Big Score,2,"[15975, 9811]","['Michael Dante', 'Fred Williamson']",107007
The Dark at the Top of the Stairs,2,"[6838, 2652]","['Frank Overton', 'Ken Lynch']",114875
Off the Wall,2,"[15995, 16000]","['Charlie Brill', 'Mickey Morton']",95740
Hands of a Stranger,2,"[9805, 100799]","['Sally Kellerman', 'George Sawaya']",114740
Impasse,2,"[15724, 9596]","['Miko Mayama', 'Jeff Corey']",107328
Dr. Shagetz,2,"[15626, 16055]","['Robert Walker, Jr.', 'Richard Hale']",446297
Beneath the Planet of the Apes,2,"[14732, 9596]","['James Gregory', 'Jeff Corey']",1685
The No Mercy Man,2,"[5695, 15999]","['Sid Haig', 'Steve Sandor']",105503
Escape From Zahrain,2,"[127646, 16004]","['Madlyn Rhue', 'Anthony Caruso']",118300
Taggart,2,"[164771, 161297]","['Peter Duryea', 'Tony Young']",118259
Welcome to Hard Times,2,"[8496, 3339]","['Paul Fix', 'Elisha Cook Jr.']",118017
The Tall Stranger,2,"[13786, 16074]","['Whit Bissell', 'Michael Ansara']",113697
Conquest of the Planet of the Apes,2,"[153675, 1793]","['Paul Comi', 'Ricardo Montalban']",1688
