Movie,count,guest_ids,guest_names,movie_id
"Roll, Freddy, Roll!",3,"[5732, 10929, 152648]","['Henry Jones', 'Ruta Lee', 'Robert Hogan']",385919
Thunder Afloat,3,"[89938, 136895, 34748]","['Earle Hodgins', 'Clem Bevans', 'Douglass Dumbrille']",97828
Captains Courageous,3,"[8516, 132701, 1937]","['John Carradine', 'David Thursby', 'Mickey Rooney']",16515
The Night of January 16th,3,"[96722, 30228, 3262]","['Byron Foulger', 'Cecil Kellaway', 'James Flavin']",96847
Sunset Boulevard,3,"[82750, 8632, 8635]","['Larry J. Blake', 'Fred Clark', 'Buster Keaton']",599
Sunday Punch,3,"[29579, 89524, 87519]","['Charles Lane', 'Dane Clark', 'Connie Gilchrist']",97819
The Keys of the Kingdom,3,"[30514, 7505, 99461]","['Leonard Strong', 'Roddy McDowall', 'Cedric Hardwicke']",18050
The Undefeated,3,"[33479, 6463, 8496]","['Henry Beckman', 'Dub Taylor', 'Paul Fix']",18972
The Grapes of Wrath,3,"[8516, 3262, 110204]","['John Carradine', 'James Flavin', 'Trevor Bardette']",596
"Life, Liberty and Pursuit on the Planet of the Apes",3,"[19107, 7505, 40186]","['Harry Townes', 'Roddy McDowall', 'Jacqueline Scott']",385902
Zebra in the Kitchen,3,"[3641, 14573, 14966]","['Vaughn Taylor', 'Martin Milner', 'Andy Devine']",150247
Kid Blue,3,"[8255, 20604, 2778]","['Warren Oates', 'Janice Rule', 'Dennis Hopper']",154073
The Scarlet Coat,3,"[82863, 53010, 12309]","['John Dehner', 'John McIntire', 'Anne Francis']",208434
Unseen Enemy,3,"[95274, 14966, 111581]","['Clancy Cooper', 'Andy Devine', 'Irene Hervey']",389526
Black Beauty,3,"[8255, 14573, 4965]","['Warren Oates', 'Martin Milner', 'Jack Elam']",156113
The Golden Fleecing,3,"[78773, 3262, 21510]","['Horace McMahon', 'James Flavin', 'William Demarest']",147969
The Petty Girl,3,"[7125, 93624, 2782]","['Robert Cummings', 'Ray Teal', 'Ian Wolfe']",146148
The Sentinel,3,"[1936, 16523, 8516]","['Martin Balsam', 'Burgess Meredith', 'John Carradine']",18196
Captain Fury,3,"[8516, 32923, 34748]","['John Carradine', 'Brian Aherne', 'Douglass Dumbrille']",151935
Anchors Aweigh,3,"[3262, 923, 93624]","['James Flavin', 'Dean Stockwell', 'Ray Teal']",17889
Tenth Avenue Kid,3,"[96722, 34609, 78773]","['Byron Foulger', 'Paul Bryar', 'Horace McMahon']",150518
The Jungle Book,3,"[21877, 22602, 34759]","['Sebastian Cabot', ""J. Pat O'Malley"", 'Sterling Holloway']",476457
Birth of the Blues,3,"[30228, 78773, 29579]","['Cecil Kellaway', 'Horace McMahon', 'Charles Lane']",96700
The Black Dakotas,3,"[19219, 10608, 106506]","['Fay Roope', 'Gary Merrill', 'Robert F. Simon']",153999
The Ox-Bow Incident,3,"[33178, 13578, 1263061]","['George Chandler', 'Dana Andrews', 'William Benedict']",980
The Lawless Breed,3,"[53010, 12422, 4078]","['John McIntire', 'Dennis Weaver', 'Lee Van Cleef']",99224
The Rabbit Trap,3,"[7167, 7520, 40203]","['Don Rickles', 'Jeanette Nolan', 'Russell Collins']",149585
Flood!,3,"[14573, 7505, 5403]","['Martin Milner', 'Roddy McDowall', 'Richard Basehart']",160035
Hondo and the Apaches,3,"[10608, 125478, 179397]","['Gary Merrill', 'Randy Boone', 'Ralph Taeger']",150486
My Friend Irma,3,"[2101, 85362, 69934]","['Percy Helton', 'Margaret Field', 'Nick Cravat']",96432
This Gun for Hire,3,"[1239954, 136895, 30115]","[""Pat O'Malley"", 'Clem Bevans', 'Frank Ferguson']",16703
The Apple Dumpling Gang,3,"[14831, 19138, 1943]","['David Wayne', 'Bill Bixby', 'John McGiver']",18660
The Green Years,3,"[29283, 923, 3366]","['Richard Haydn', 'Dean Stockwell', 'Gladys Cooper']",99351
East of Eden,3,"[1234573, 89938, 30610]","['Gail Kobe', 'Earle Hodgins', 'Barbara Baxley']",220
The Daughters of Joshua Cabe,3,"[5732, 1935, 4965]","['Henry Jones', 'Buddy Ebsen', 'Jack Elam']",150807
The Wild Bunch,3,"[8255, 8260, 6463]","['Warren Oates', 'Strother Martin', 'Dub Taylor']",576
I Killed Wild Bill Hickok,2,"[137389, 6462]","['William Mims', 'Denver Pyle']",286996
The Mugger,2,"[18643, 87039]","['James Franciscus', 'Nan Martin']",50669
Welcome to Hollywood,2,"[6159, 2778]","['Ron Howard', 'Dennis Hopper']",127088
Ambush,2,"[53010, 93624]","['John McIntire', 'Ray Teal']",151310
Alias Boston Blackie,2,"[3163, 8496]","['George E. Stone', 'Paul Fix']",50637
Stowaway to the Moon,2,"[8516, 94402]","['John Carradine', 'Walter Brooke']",261593
The Black Parachute,2,"[8516, 14796]","['John Carradine', 'Jeanne Bates']",262503
Ride the Wild Surf,2,"[83433, 129048]","['Shelley Fabares', 'Roger Davis']",42789
My Man and I,2,"[33178, 4965]","['George Chandler', 'Jack Elam']",260064
The World Changes,2,"[1937, 34748]","['Mickey Rooney', 'Douglass Dumbrille']",176747
Second Chance,2,"[82750, 96701]","['Larry J. Blake', 'John Eldredge']",51207
The Dragon Murder Case,2,"[33007, 3163]","['Robert Warwick', 'George E. Stone']",51565
Short Cut to Hell,2,"[78776, 12356]","['Milton Frome', 'Douglas Spencer']",51555
Ma and Pa Kettle Back on the Farm,2,"[119245, 78852]","['Sherry Jackson', 'Richard Long']",51412
Cardinal Richelieu,2,"[8516, 132701]","['John Carradine', 'David Thursby']",286402
Blockade,2,"[33007, 14533]","['Robert Warwick', 'Vladimir Sokoloff']",151911
Vogues of 1938,2,"[14452, 34178]","['Jerome Cowan', 'Penny Singleton']",151914
Hollywood Cavalcade,2,"[8635, 55278]","['Buster Keaton', 'Jackie Cooper']",51386
The Great Scout & Cathouse Thursday,2,"[8260, 18391]","['Strother Martin', 'Lee Marvin']",50953
Scorpio,2,"[83826, 16051]","['Robert Emhardt', 'Joanne Linville']",42738
Grand Ole Opry,2,"[932308, 1263061]","['Ferris Taylor', 'William Benedict']",260301
See How They Run,2,"[72059, 24554]","['Franchot Tone', 'John van Dreelen']",261217
Sky Full of Moon,2,"[4966, 34748]","['Keenan Wynn', 'Douglass Dumbrille']",156583
Cannes Man,2,"[2778, 5950]","['Dennis Hopper', 'Seymour Cassel']",42775
A Walk in the Spring Rain,2,"[6839, 19110]","['Fritz Weaver', 'Virginia Gregg']",151540
The King's Pirate,2,"[50967, 80206]","['Doug McClure', 'Richard Deacon']",260127
The Country Doctor,2,"[33178, 1263061]","['George Chandler', 'William Benedict']",286571
Battle Cry,2,"[12309, 6577]","['Anne Francis', 'James Whitmore']",51426
The Last Hunt,2,"[100944, 1221520]","['Ralph Moody', 'Constance Ford']",127564
Davy Crockett and the River Pirates,2,"[1935, 136895]","['Buddy Ebsen', 'Clem Bevans']",50717
A Life of Her Own,2,"[83987, 83262]","['Beverly Garland', 'Phyllis Kirk']",176734
Fog Over Frisco,2,"[34748, 21510]","['Douglass Dumbrille', 'William Demarest']",50675
Chubasco,2,"[2651, 14063]","['Edward Binns', 'Simon Oakland']",261249
The Garden of Allah,2,"[8516, 24820]","['John Carradine', 'Joseph Schildkraut']",151848
The Magnificent Seven Ride!,2,"[4078, 16131]","['Lee Van Cleef', 'Mariette Hartley']",43417
The Love Lottery,2,"[21877, 6609]","['Sebastian Cabot', 'Theodore Bikel']",42880
Belles on their Toes,2,"[14573, 83149]","['Martin Milner', 'Willis Bouchey']",50549
Room for One More,2,"[6805, 30115]","['Dabbs Greer', 'Frank Ferguson']",48627
WUSA,2,"[1357920, 9599]","['Jerry Catron', 'Cloris Leachman']",49411
Emergency Hospital,2,"[95563, 78793]","['Walter Reed', 'John Archer']",175022
Back Street,2,"[7303, 40623]","['Vera Miles', 'Hayden Rorke']",43017
The Migrants,2,"[6159, 9599]","['Ron Howard', 'Cloris Leachman']",263789
The Younger Brothers,2,"[8632, 2782]","['Fred Clark', 'Ian Wolfe']",129461
Come Fill The Cup,2,"[70985, 85042]","['Gig Young', 'Phyllis Thaxter']",150808
Who Done It?,2,"[14452, 18646]","['Jerome Cowan', 'Thomas Gomez']",49092
Oblivion,2,"[15973, 1752]","['Julie Newmar', 'George Takei']",49050
Superdome,2,"[15993, 89040]","['Michael Pataki', 'Ed Nelson']",264098
Portrait of a Mobster,2,"[2652, 82750]","['Ken Lynch', 'Larry J. Blake']",174239
Tutti a casa,2,"[1936, 109846]","['Martin Balsam', 'Alex Nicol']",48955
The Little Troll Prince,2,"[13593, 9599]","['Jonathan Winters', 'Cloris Leachman']",48881
Androcles and the Lion,2,"[14508, 8260]","['John Hoyt', 'Strother Martin']",48646
Man in the Dark,2,"[2097, 78773]","['Ted de Corsia', 'Horace McMahon']",48633
The Scorpio Letters,2,"[213641, 15961]","['Oscar Beregi Jr.', 'Antoinette Bower']",284432
Deadline for Murder,2,"[14452, 93624]","['Jerome Cowan', 'Ray Teal']",127844
The Dukes of Hazzard: Reunion!,2,"[40185, 6462]","['James Best', 'Denver Pyle']",150329
Villa Rides,2,"[4968, 4960]","['Frank Wolff', 'Charles Bronson']",48564
Red River Shore,2,"[99754, 110204]","['William Phipps', 'Trevor Bardette']",284336
Battle of the Coral Sea,2,"[87518, 19153]","['Robin Hughes', 'Cliff Robertson']",48412
Red River Valley,2,"[110204, 34448]","['Trevor Bardette', 'Dick Wessel']",130392
Here Come the Girls,2,"[8632, 21510]","['Fred Clark', 'William Demarest']",130394
Four Mothers,2,"[3262, 30115]","['James Flavin', 'Frank Ferguson']",130507
The Big Show,2,"[3160, 19153]","['Nehemiah Persoff', 'Cliff Robertson']",172783
This Marriage Business,2,"[30228, 2672]","['Cecil Kellaway', 'Jack Carson']",172517
Mrs. Pollifax: Spy,2,"[3160, 14833]","['Nehemiah Persoff', 'Harold Gould']",172475
Lady in the Death House,2,"[96722, 932308]","['Byron Foulger', 'Ferris Taylor']",48354
Down Among the Sheltering Palms,2,"[14831, 18391]","['David Wayne', 'Lee Marvin']",172440
They Shall Have Music,2,"[3262, 144370]","['James Flavin', ""Anne O'Neal""]",130841
Dark Shadows,2,"[97145, 3346]","['Paul Langton', 'Dorothy Adams']",130884
Hard to Handle,2,"[34748, 34759]","['Douglass Dumbrille', 'Sterling Holloway']",157343
Home Sweet Homicide,2,"[82676, 923]","['Shepperd Strudwick', 'Dean Stockwell']",129422
He Laughed Last,2,"[93664, 78852]","['Jesse White', 'Richard Long']",129068
My Gun Is Quick,2,"[129221, 41756]","['Patricia Donahue', 'Robert Bray']",49431
Casting By,2,"[4135, 3087]","['Robert Redford', 'Robert Duvall']",127878
King of the Cowboys,2,"[89938, 34448]","['Earle Hodgins', 'Dick Wessel']",127949
Detour to Terror,2,"[12309, 83975]","['Anne Francis', 'Arte Johnson']",50375
Haunts of the Very Rich,2,"[12309, 9599]","['Anne Francis', 'Cloris Leachman']",127953
Three Daring Daughters,2,"[120173, 2782]","['Moyna MacGill', 'Ian Wolfe']",128309
She Couldn't Say No,2,"[50971, 30512]","['Arthur Hunnicutt', 'Edgar Buchanan']",151207
Strange Cargo,2,"[93624, 8496]","['Ray Teal', 'Paul Fix']",50271
The Horror Hall of Fame: A Monster Salute,2,"[8516, 41230]","['John Carradine', 'John Astin']",128462
The Man from Planet X,2,"[15992, 85362]","['William Schallert', 'Margaret Field']",50153
Roseanna McCoy,2,"[5403, 30115]","['Richard Basehart', 'Frank Ferguson']",175737
The Unsinkable Molly Brown,2,"[3641, 40623]","['Vaughn Taylor', 'Hayden Rorke']",42797
The Last Rebel,2,"[4965, 1007561]","['Jack Elam', 'Michael Forest']",151186
Young Widow,2,"[87519, 34178]","['Connie Gilchrist', 'Penny Singleton']",175660
Ruby Gentry,2,"[108289, 2643]","['Barney Phillips', 'Josephine Hutchinson']",50085
The Miracle of Morgan’s Creek,2,"[96722, 21510]","['Byron Foulger', 'William Demarest']",42879
The Fleet's In,2,"[33007, 40212]","['Robert Warwick', 'Dave Willock']",50068
The Savage Eye,2,"[10608, 30610]","['Gary Merrill', 'Barbara Baxley']",49966
The Courtship of Eddie's Father,2,"[6159, 82779]","['Ron Howard', 'Vito Scotti']",42986
Summer of My German Soldier,2,"[1216876, 14884]","['Barbara Barrie', 'Michael Constantine']",263087
Experiment in Terror,2,"[51763, 18870]","['Ross Martin', 'Ned Glass']",42995
Gunsmoke,2,"[114957, 93664]","['William Reynolds', 'Jesse White']",128851
The Fountain,2,"[32923, 2782]","['Brian Aherne', 'Ian Wolfe']",263190
Lady in a Jam,2,"[29579, 31702]","['Charles Lane', 'Hardie Albright']",151106
The Miracle of Our Lady of Fatima,2,"[119245, 19217]","['Sherry Jackson', 'Frank Silvera']",49616
Streets of San Francisco,2,"[117771, 6462]","['John Harmon', 'Denver Pyle']",128874
Mr. Chump,2,"[136895, 34178]","['Clem Bevans', 'Penny Singleton']",175177
Cave of Outlaws,2,"[98503, 30512]","['Hugh Sanders', 'Edgar Buchanan']",129047
I Was a Communist for the FBI,2,"[98503, 111593]","['Hugh Sanders', 'Ron Hagerthy']",49508
Jigsaw,2,"[1751, 3798]","['James Doohan', 'Pat Hingle']",284467
Don't Just Stand There,2,"[1214019, 126903]","['Joseph V. Perry', 'Joseph Bernard']",259965
Tough Guy,2,"[33007, 55278]","['Robert Warwick', 'Jackie Cooper']",177160
Borrowed Trouble,2,"[144370, 89938]","[""Anne O'Neal"", 'Earle Hodgins']",51627
The Ugly American,2,"[3798, 2644]","['Pat Hingle', 'Philip Ober']",53650
The Scarlet Horseman,2,"[101481, 105759]","['Virginia Christine', 'Guy Wilkerson']",255724
Midnight Episode,2,"[21877, 15387]","['Sebastian Cabot', 'Wilfrid Hyde-White']",289435
Babes On Swing Street,2,"[14966, 31844]","['Andy Devine', 'Ann Blyth']",179601
Sergeant Dead Head,2,"[8632, 8635]","['Fred Clark', 'Buster Keaton']",53619
Take This Job and Shove It,2,"[40176, 141693]","['Art Carney', 'George Lindsey']",42371
Due marines e un generale,2,"[8632, 8635]","['Fred Clark', 'Buster Keaton']",53623
Women Without Names,2,"[3262, 117771]","['James Flavin', 'John Harmon']",255648
The Great Jewel Robber,2,"[105571, 78793]","['Jacqueline deWit', 'John Archer']",123070
James Dean,2,"[103716, 89524]","['Christine White', 'Dane Clark']",124427
Cripple Creek,2,"[82863, 19400]","['John Dehner', 'Roy Roberts']",179855
I Sailed to Tahiti with an All Girl Crew,2,"[8632, 45115]","['Fred Clark', 'Edy Williams']",289860
Tierra brutal,2,"[109846, 5403]","['Alex Nicol', 'Richard Basehart']",122845
Broken Lance,2,"[12313, 2644]","['Earl Holliman', 'Philip Ober']",42328
That's My Boy,2,"[98503, 53010]","['Hugh Sanders', 'John McIntire']",53718
Mister Scoutmaster,2,"[18870, 6805]","['Ned Glass', 'Dabbs Greer']",122712
The Great Bank Hoax,2,"[16523, 5403]","['Burgess Meredith', 'Richard Basehart']",122515
The Master Key,2,"[96722, 96701]","['Byron Foulger', 'John Eldredge']",255728
The Fabulous Fifties,2,"[10403, 145861]","['Shelley Berman', 'Suzy Parker']",153859
You're My Everything,2,"[29579, 8635]","['Charles Lane', 'Buster Keaton']",53613
The Lovable Cheat,2,"[8635, 34405]","['Buster Keaton', 'Ludwig Donath']",53612
I Live My Life,2,"[32923, 34759]","['Brian Aherne', 'Sterling Holloway']",179066
Mooching Through Georgia,2,"[18870, 8635]","['Ned Glass', 'Buster Keaton']",53592
Nothing But Pleasure,2,"[8635, 22091]","['Buster Keaton', 'Robert Sterling']",53593
Pardon My Berth Marks,2,"[18870, 8635]","['Ned Glass', 'Buster Keaton']",53594
The Day of the Dolphin,2,"[82863, 6839]","['John Dehner', 'Fritz Weaver']",42470
Terraces,2,"[13399, 15973]","['Lloyd Bochner', 'Julie Newmar']",255808
The Apprenticeship of Duddy Kravitz,2,"[5251, 9872]","['Jack Warden', 'Joseph Wiseman']",42451
Cry Panic,2,"[12313, 12309]","['Earl Holliman', 'Anne Francis']",179127
That's the Spirit,2,"[8635, 14966]","['Buster Keaton', 'Andy Devine']",53607
Harry and Tonto,2,"[40176, 50971]","['Art Carney', 'Arthur Hunnicutt']",42448
Turn Back the Clock,2,"[5833, 111581]","['Ed Wynn', 'Irene Hervey']",123909
Woman in the Dark,2,"[7074, 112722]","['Peter Brocco', 'Ross Elliott']",153193
Dragon Seed,2,"[105571, 11025]","['Jacqueline deWit', 'Agnes Moorehead']",123665
The Famous Ferguson Case,2,"[33178, 13568]","['George Chandler', 'Joan Blondell']",123292
God's Country,2,"[8635, 110204]","['Buster Keaton', 'Trevor Bardette']",53609
Kings Row,2,"[7125, 83478]","['Robert Cummings', 'Kaaren Verne']",53779
I Won't Play,2,"[89524, 1263061]","['Dane Clark', 'William Benedict']",180505
Gun Duel In Durango,2,"[6462, 30115]","['Denver Pyle', 'Frank Ferguson']",180762
Leave 'em Laughing,2,"[8499, 1937]","['William Windom', 'Mickey Rooney']",254647
The Redhead and The Cowboy,2,"[12356, 93624]","['Douglas Spencer', 'Ray Teal']",121161
McHale's Navy,2,"[23586, 34973]","['Joe Flynn', 'Bob Hastings']",54295
Redux Riding Hood,2,"[7167, 15098]","['Don Rickles', 'June Foray']",121076
Wolf of New York,2,"[14452, 21510]","['Jerome Cowan', 'William Demarest']",181925
Angel In My Pocket,2,"[5732, 30512]","['Henry Jones', 'Edgar Buchanan']",121043
Checking Out,2,"[141418, 2782]","['Billy Beck', 'Ian Wolfe']",54501
Marshal of Amarillo,2,"[110204, 6462]","['Trevor Bardette', 'Denver Pyle']",182522
Adventures of Red Ryder,2,"[93624, 1263061]","['Ray Teal', 'William Benedict']",254504
Sole Survivor,2,"[1748, 5403]","['William Shatner', 'Richard Basehart']",54588
Riding Shotgun,2,"[15949, 4960]","['Vic Perrin', 'Charles Bronson']",154093
When Willie Comes Marching Home,2,"[120052, 21510]","['Jimmy Lydon', 'William Demarest']",54615
Has Anybody Seen My Gal?,2,"[114957, 3640]","['William Reynolds', 'Larry Gates']",54670
Separate Ways,2,"[94402, 8499]","['Walter Brooke', 'William Windom']",54869
Good Guys Wear Black,2,"[18643, 13578]","['James Franciscus', 'Dana Andrews']",42205
Duel in the Jungle,2,"[13578, 15387]","['Dana Andrews', 'Wilfrid Hyde-White']",290719
The Fantastic Seven,2,"[10662, 79739]","['Patrick Macnee', 'Morgan Brittany']",54286
Sis Hopkins,2,"[96722, 29579]","['Byron Foulger', 'Charles Lane']",181742
The Act,2,"[3798, 129048]","['Pat Hingle', 'Roger Davis']",255565
The Young Lawyers,2,"[4966, 14564]","['Keenan Wynn', 'George Macready']",254876
The Girl Who Had Everything,2,"[70985, 6577]","['Gig Young', 'James Whitmore']",53829
It's a Big Country,2,"[4966, 6577]","['Keenan Wynn', 'James Whitmore']",53832
Strange Lady In Town,2,"[12355, 13578]","['Russell Johnson', 'Dana Andrews']",121906
Mr. Peabody and the Mermaid,2,"[111581, 31844]","['Irene Hervey', 'Ann Blyth']",53834
The Hoodlum Saint,2,"[96722, 110204]","['Byron Foulger', 'Trevor Bardette']",53845
The Emperor's Candlesticks,2,"[2782, 34748]","['Ian Wolfe', 'Douglass Dumbrille']",53853
Love Is a Many-Splendored Thing,2,"[138179, 19110]","['Murray Matheson', 'Virginia Gregg']",53879
Jet Pilot,2,"[6462, 8496]","['Denver Pyle', 'Paul Fix']",53906
Gift of Gab,2,"[14966, 34759]","['Andy Devine', 'Sterling Holloway']",180924
The Canadians,2,"[82863, 1221170]","['John Dehner', 'Burt Metcalfe']",255083
A Holy Terror,2,"[33007, 33178]","['Robert Warwick', 'George Chandler']",121852
Doctor Rhythm,2,"[14966, 34759]","['Andy Devine', 'Sterling Holloway']",255072
The Honkers,2,"[89043, 5563]","['Lois Nettleton', 'James Coburn']",121520
Dynamite,2,"[34748, 30115]","['Douglass Dumbrille', 'Frank Ferguson']",290132
Home Before Dark,2,"[67289, 97257]","['Eleanor Audley', 'Marjorie Bennett']",121250
No Sad Songs for Me,2,"[53010, 7520]","['John McIntire', 'Jeanette Nolan']",179057
Money From Home,2,"[29283, 41252]","['Richard Haydn', 'Pat Crowley']",53581
False Colors,2,"[89938, 34748]","['Earle Hodgins', 'Douglass Dumbrille']",51629
The Brain Eaters,2,"[1749, 89040]","['Leonard Nimoy', 'Ed Nelson']",52204
It Grows on Trees,2,"[29313, 30115]","['Dean Jagger', 'Frank Ferguson']",258737
The Return,2,"[2641, 9112]","['Martin Landau', 'Neville Brand']",150273
Rhythm on the Range,2,"[3163, 136895]","['George E. Stone', 'Clem Bevans']",52019
"Lightning, the White Stallion",2,"[99725, 1937]","['Read Morgan', 'Mickey Rooney']",258550
Raw Edge,2,"[15992, 9112]","['William Schallert', 'Neville Brand']",126550
The Monolith Monsters,2,"[15992, 110204]","['William Schallert', 'Trevor Bardette']",52196
Never Too Late,2,"[94550, 5732]","['Jim Hutton', 'Henry Jones']",177246
Death Scream,2,"[40176, 9599]","['Art Carney', 'Cloris Leachman']",258427
Dr. Kildare's Victory,2,"[22091, 10411]","['Robert Sterling', 'Barry Nelson']",153169
Quality Street,2,"[47504, 72059]","['Estelle Winwood', 'Franchot Tone']",52237
Diagnosis Murder,2,"[19138, 16131]","['Bill Bixby', 'Mariette Hartley']",258404
Island Claws,2,"[16035, 10411]","['Robert Lansing', 'Barry Nelson']",126487
Mysterious Crossing,2,"[96701, 14966]","['John Eldredge', 'Andy Devine']",287946
"Mary Burns, Fugitive",2,"[33178, 179384]","['George Chandler', 'Pert Kelton']",126262
Tell Them Willie Boy Is Here,2,"[61150, 4135]","['Charles Aidman', 'Robert Redford']",42619
Texas Across the River,2,"[127610, 117771]","['Linden Chiles', 'John Harmon']",52480
Lady in Cement,2,"[3090, 80206]","['Richard Conte', 'Richard Deacon']",42630
Aerial Gunner,2,"[120052, 1263061]","['Jimmy Lydon', 'William Benedict']",51792
Wild Stallion,2,"[40623, 30512]","['Hayden Rorke', 'Edgar Buchanan']",177153
The Tenth Level,2,"[1748, 50762]","['William Shatner', 'Mike Kellin']",258938
Blonde Crazy,2,"[29579, 13568]","['Charles Lane', 'Joan Blondell']",42659
Char·ac·ter,2,"[2226, 2314]","['Sydney Pollack', 'Peter Falk']",259684
Hoppy Serves A Writ,2,"[96722, 89938]","['Byron Foulger', 'Earle Hodgins']",51651
The Horse in the Gray Flannel Suit,2,"[8632, 13399]","['Fred Clark', 'Lloyd Bochner']",42645
